Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Casa Ryda,2024-02-21 10:50:15,00:00:06,Autoplayed: user action: None; ,Season 1 Relatable Clip: Rhythm + Flow Italy,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-02-21 10:49:39,00:00:02,Autoplayed: user action: None; ,Love Is Blind: Season 6: Silence Speaks Volumes (Episode 7),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:03,Not latest view,ES (Spain)
Casa Ryda,2024-02-21 10:49:25,00:00:04,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip 2: Can I Tell You A Secret?,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-02-20 21:38:47,00:37:34,,The Guilt Trip,,Netflix Chrome MAC (Cadmium) HTML 5,00:47:17,Not latest view,ES (Spain)
Casa Ryda,2024-02-20 21:38:38,00:00:04,Autoplayed: user action: None; ,Season 1 Sensory Clip 2: Physical: 100,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-02-20 19:50:33,00:04:52,,Quarterback: Season 1: Kings of Pain (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:04:57,Not latest view,ES (Spain)
Casa Ryda,2024-02-20 19:30:01,00:20:28,,Quarterback: Season 1: Homecoming (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:43:59,00:43:59,ES (Spain)
Casa Ryda,2024-02-20 14:51:25,00:23:30,,Quarterback: Season 1: Homecoming (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:23:35,Not latest view,ES (Spain)
Casa Ryda,2024-02-20 14:19:45,00:27:47,Autoplayed: user action: User_Interaction; ,Quarterback: Season 1: The Quest (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:48:35,00:48:35,ES (Spain)
Casa Ryda,2024-02-20 14:18:59,00:00:33,Autoplayed: user action: None; ,Season 3 Moment of High Emotion Clip: Love Is Blind: Brazil,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:33,00:00:33,ES (Spain)
Casa Ryda,2024-02-20 14:18:31,00:00:20,Autoplayed: user action: None; ,The Intouchables_hook_02_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:20,00:00:20,ES (Spain)
Casa Ryda,2024-02-19 22:22:17,00:09:46,,The Guilt Trip,,Netflix Chrome MAC (Cadmium) HTML 5,00:09:46,Not latest view,ES (Spain)
Casa Ryda,2024-02-19 22:21:42,00:00:33,Autoplayed: user action: None; ,The Guilt Trip_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:33,00:00:33,ES (Spain)
Casa Ryda,2024-02-19 22:20:33,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: The Last Dance,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-02-19 22:15:56,00:04:35,,My Best Friend's Girl,,Netflix Chrome MAC (Cadmium) HTML 5,00:04:40,00:04:40,ES (Spain)
Casa Ryda,2024-02-19 22:15:42,00:00:08,Autoplayed: user action: None; ,My Best Friend's Girl_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2024-02-19 22:13:53,00:00:13,Autoplayed: user action: None; ,Season 2 Character Intro Clip: Break Point,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:13,00:00:13,ES (Spain)
Casa Ryda,2024-02-19 16:37:28,00:00:06,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_02_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-02-19 15:48:48,00:48:23,,Love Is Blind: Japan: Season 1: Falling in Love...through a Wall (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:48:23,00:48:23,ES (Spain)
Casa Ryda,2024-02-19 15:48:19,00:00:02,Autoplayed: user action: None; ,Love Is Blind: Season 1: Is Love Blind? (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:02,00:00:02,ES (Spain)
Casa Ryda,2024-02-19 12:42:47,00:20:52,,Quarterback: Season 1: The Quest (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:20:52,Not latest view,ES (Spain)
Casa Ryda,2024-02-19 12:42:37,00:00:06,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: Quarterback,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-02-19 12:42:13,00:00:01,Autoplayed: user action: None; ,Sunderland 'Til I Die: Season 3: Til the Very End (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:35:23,00:35:23,ES (Spain)
Casa Ryda,2024-02-18 11:52:23,00:34:01,Autoplayed: user action: User_Interaction; ,Sunderland 'Til I Die: Season 3: Til the Very End (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:35:22,Not latest view,ES (Spain)
Casa Ryda,2024-02-18 11:09:36,00:41:19,Autoplayed: user action: User_Interaction; ,Sunderland 'Til I Die: Season 3: Heck of a League to Get Out Of (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:42:44,00:42:44,ES (Spain)
Casa Ryda,2024-02-18 10:47:03,00:22:29,Autoplayed: user action: User_Interaction; ,Sunderland 'Til I Die: Season 3: Something to Throw Your Hope Into (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:40:02,00:40:02,ES (Spain)
Casa Ryda,2024-02-18 10:46:21,00:00:05,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_02_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,Not latest view,ES (Spain)
Casa Ryda,2024-02-18 10:30:09,00:00:14,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_02_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:14,Not latest view,ES (Spain)
Casa Ryda,2024-02-18 09:51:57,00:17:33,,Sunderland 'Til I Die: Season 3: Something to Throw Your Hope Into (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:17:33,Not latest view,ES (Spain)
Casa Ryda,2024-02-18 09:51:47,00:00:04,Autoplayed: user action: None; ,Coaches,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-02-18 09:51:37,00:00:07,Autoplayed: user action: None; ,Limited Series Moment of High Emotion Clip: One Day,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2024-02-17 16:29:03,00:00:08,Autoplayed: user action: None; ,Limited Series Trailer: One Day,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,Not latest view,ES (Spain)
Casa Ryda,2024-02-16 13:45:49,00:35:36,,Alpha Males: Season 2: I'm Straight (Episode 8),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:35:41,00:35:41,ES (Spain)
Casa Ryda,2024-02-16 13:40:06,00:05:39,Autoplayed: user action: User_Interaction; ,Alpha Males: Season 2: The Brotherhood (Episode 7),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:33:56,00:33:56,ES (Spain)
Casa Ryda,2024-02-16 09:43:56,00:00:04,Autoplayed: user action: None; ,Season 2 Moment of High Emotion Clip: Alpha Males,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-02-16 09:43:41,00:00:06,Autoplayed: user action: None; ,High Context Clip 2: Einstein and the Bomb,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-02-16 09:43:29,00:00:04,Autoplayed: user action: None; ,Act 2 Conflict Clip: Kill Me If You Dare,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-02-16 09:43:00,00:00:11,Autoplayed: user action: None; ,Limited Series Trailer: Little Nicholas: Life of a Scoundrel,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:11,Not latest view,ES (Spain)
Casa Ryda,2024-02-16 09:42:43,00:00:12,Autoplayed: user action: None; ,High Context Clip 2: Einstein and the Bomb,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,Not latest view,ES (Spain)
Casa Ryda,2024-02-15 13:52:47,00:28:18,,Alpha Males: Season 2: The Brotherhood (Episode 7),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:28:23,Not latest view,ES (Spain)
Casa Ryda,2024-02-15 13:44:17,00:08:26,Autoplayed: user action: User_Interaction; ,Alpha Males: Season 2: On a Monday? (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:35:16,00:35:16,ES (Spain)
Casa Ryda,2024-02-15 13:44:01,00:00:04,Autoplayed: user action: None; ,Trailer: Players,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2024-02-15 13:43:48,00:00:08,Autoplayed: user action: None; ,Limited Series Informative Clip: Little Nicholas: Life of a Scoundrel,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2024-02-14 23:10:16,00:00:07,Autoplayed: user action: None; ,Trailer: Players,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,Not latest view,ES (Spain)
Casa Ryda,2024-02-14 22:16:30,00:53:05,,Love Is Blind: Season 6: Feeling Uncomfy (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:42,00:52:42,ES (Spain)
Casa Ryda,2024-02-14 21:53:11,00:22:50,,Love Is Blind: Season 6: She Lied to Me (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,01:04:13,01:04:13,ES (Spain)
Casa Ryda,2024-02-14 20:35:56,00:00:09,Autoplayed: user action: None; ,Season 6 Moment of High Emotion Clip: Love Is Blind,HOOK,Apple iPhone XS,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2024-02-14 20:35:26,00:12:52,,Love Is Blind: Season 6: She Lied to Me (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:39:47,Not latest view,ES (Spain)
Casa Ryda,2024-02-14 20:07:51,00:27:00,,Love Is Blind: Season 6: The Hardest Decision of My Life (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:05:02,01:05:02,ES (Spain)
Casa Ryda,2024-02-14 20:07:31,00:00:05,Autoplayed: user action: None; ,Love Is Blind: Season 6: The Hardest Decision of My Life (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:32:26,Not latest view,ES (Spain)
Casa Ryda,2024-02-14 19:50:16,00:14:22,,Love Is Blind: Season 6: The Hardest Decision of My Life (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:32:22,Not latest view,ES (Spain)
Casa Ryda,2024-02-14 19:21:10,00:18:17,,Love Is Blind: Season 6: Operation Get My Girl Back (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:51:17,00:51:17,ES (Spain)
Casa Ryda,2024-02-14 18:53:09,00:27:35,,Love Is Blind: Season 6: The Hunger Games of Love (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:56:12,00:56:12,ES (Spain)
Casa Ryda,2024-02-14 17:21:21,00:28:17,,Love Is Blind: Season 6: The Hunger Games of Love (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:28:39,Not latest view,ES (Spain)
Casa Ryda,2024-02-14 15:11:14,00:44:09,,Love Is Blind: Season 6: The Hunger Games of Love (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:44:13,Not latest view,ES (Spain)
Casa Ryda,2024-02-14 13:58:33,01:10:15,,Love Is Blind: Season 6: Higher Love (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:09:16,01:09:16,ES (Spain)
Casa Ryda,2024-02-14 13:58:17,00:00:01,Autoplayed: user action: None; ,Love Is Blind: Season 6: Higher Love (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:01,Not latest view,ES (Spain)
Casa Ryda,2024-02-13 22:20:27,00:26:53,,Alpha Males: Season 2: On a Monday? (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:53,Not latest view,ES (Spain)
Casa Ryda,2024-02-13 22:20:12,00:00:13,,Alpha Males: Season 2: Don't Go Falling in Love (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:37,00:33:37,ES (Spain)
Casa Ryda,2024-02-13 18:34:09,00:03:26,Autoplayed: user action: None; ,Queer Eye: Season 8: Kiss the Sky (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:03:30,00:03:30,ES (Spain)
Casa Ryda,2024-02-13 17:40:15,00:53:52,,"Queer Eye: Season 8: When I Say Sexy, You Say (Episode 6)",,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:53:52,00:53:52,ES (Spain)
Casa Ryda,2024-02-13 15:36:05,00:00:05,Autoplayed: user action: None; ,Alpha Males: Season 2: On a Monday? (Episode 6),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,Not latest view,ES (Spain)
Casa Ryda,2024-02-13 14:57:32,00:38:30,,Alpha Males: Season 2: Don't Go Falling in Love (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:38:30,Not latest view,ES (Spain)
Casa Ryda,2024-02-13 13:25:48,00:00:06,Autoplayed: user action: None; ,Limited Series Trailer: One Day,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,Not latest view,ES (Spain)
Casa Ryda,2024-02-13 13:25:40,00:00:06,Autoplayed: user action: None; ,I Feel Pretty_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-02-13 13:25:17,00:00:04,Autoplayed: user action: None; ,Guntur Kaaram (fka Mahesh Babu Trivikram) (Hindi)_hook_05_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-02-13 13:24:36,00:00:38,Autoplayed: user action: None; ,Mahesh Babu Trivikram (Untitled)_hook_03_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:38,00:00:38,ES (Spain)
Casa Ryda,2024-02-13 13:24:25,00:00:08,Autoplayed: user action: None; ,Home for Rent_hook_05_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:08,00:00:08,ES (Spain)
Casa Ryda,2024-02-13 13:24:02,00:00:19,Autoplayed: user action: None; ,Perdidos en la noche_hook_02_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:19,00:00:19,ES (Spain)
Casa Ryda,2024-02-13 13:23:40,00:00:06,Autoplayed: user action: None; ,Trailer: Raël: The Alien Prophet,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-02-13 13:23:25,00:00:04,Autoplayed: user action: None; ,Limited Series Trailer: One Day,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,Not latest view,ES (Spain)
Casa Ryda,2024-02-13 13:23:12,00:00:06,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip 2: Six Nations: Full Contact,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-02-13 13:22:48,00:00:11,Autoplayed: user action: None; ,Supporting Character Clip: Kill Me If You Dare,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:11,00:00:11,ES (Spain)
Casa Ryda,2024-02-11 21:33:59,00:30:23,,Alpha Males: Season 2: Ask Before You Enter (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:30:29,00:30:29,ES (Spain)
Casa Ryda,2024-02-11 20:59:01,00:34:57,,Alpha Males: Season 2: The Other Way Around (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:03,00:35:03,ES (Spain)
Casa Ryda,2024-02-11 20:58:33,00:00:22,Autoplayed: user action: None; ,Despicable Me 3_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:22,00:00:22,ES (Spain)
Casa Ryda,2024-02-11 16:55:44,00:00:06,Autoplayed: user action: None; ,Alpha Males: Season 2: The Other Way Around (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:11,Not latest view,ES (Spain)
Casa Ryda,2024-02-11 16:20:53,00:33:27,,Alpha Males: Season 2: You Have Dreams? (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:33:32,00:33:32,ES (Spain)
Casa Ryda,2024-02-11 15:51:18,00:29:27,Autoplayed: user action: User_Interaction; ,Alpha Males: Season 2: I Feel Kind of Deconstructed (Episode 1),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:29:29,00:29:29,ES (Spain)
Casa Ryda,2024-02-11 15:33:18,00:16:46,,Queer Eye: Season 8: The Flying Nun (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:50:02,00:50:02,ES (Spain)
Casa Ryda,2024-02-11 15:32:57,00:00:05,Autoplayed: user action: None; ,Limited Series Inciting Incident Clip: One Day,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-02-11 15:32:42,00:00:07,Autoplayed: user action: None; ,Season 2 Plot Clip: Alpha Males,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2024-02-10 17:26:55,00:33:18,,Queer Eye: Season 8: The Flying Nun (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:33:19,Not latest view,ES (Spain)
Casa Ryda,2024-02-10 17:26:39,00:00:01,Autoplayed: user action: None; ,Queer Eye: Season 8: Protect the Nest (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:22:35,00:22:35,ES (Spain)
Casa Ryda,2024-02-09 20:31:22,00:00:10,Autoplayed: user action: None; ,Rumor Has It_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2024-02-09 20:29:53,00:00:20,Autoplayed: user action: None; ,Isn't It Romantic_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:20,00:00:20,ES (Spain)
Casa Ryda,2024-02-09 20:29:25,00:00:14,Autoplayed: user action: None; ,Just Go With It - CLM 4,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,00:00:14,ES (Spain)
Casa Ryda,2024-02-09 20:28:30,00:00:05,Autoplayed: user action: None; ,"Character Intro Clip 2: Lover, Stalker, Killer",HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,ES (Spain)
Casa Ryda,2024-02-09 14:17:09,00:20:19,,Queer Eye: Season 8: Protect the Nest (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:22:38,Not latest view,ES (Spain)
Casa Ryda,2024-02-09 14:17:02,00:00:04,Autoplayed: user action: None; ,Season 8 Informative Clip 2: Queer Eye,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-02-09 14:16:42,00:00:09,Autoplayed: user action: None; ,Limited Series Trailer: One Day,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,Not latest view,ES (Spain)
Casa Ryda,2024-02-07 21:09:07,00:30:48,,Step Up,,Netflix Chrome MAC (Cadmium) HTML 5,00:30:48,Not latest view,ES (Spain)
Casa Ryda,2024-02-07 21:08:49,00:00:16,Autoplayed: user action: None; ,Step Up_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:16,00:00:16,ES (Spain)
Casa Ryda,2024-02-07 21:08:02,00:00:28,Autoplayed: user action: None; ,Good Luck Chuck_hook_02_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:28,00:00:28,ES (Spain)
Casa Ryda,2024-02-07 21:06:53,00:00:40,Autoplayed: user action: None; ,Chef_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:40,Not latest view,ES (Spain)
Casa Ryda,2024-02-07 19:55:50,00:02:01,Autoplayed: user action: None; ,The Office (U.S.): Season 4: Did I Stutter (Episode 12),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:02:01,00:02:01,ES (Spain)
Casa Ryda,2024-02-07 19:34:54,00:20:52,,The Office (U.S.): Season 4: Night Out (Episode 11),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:20:52,00:20:52,ES (Spain)
Casa Ryda,2024-02-07 19:13:38,00:21:13,,The Office (U.S.): Season 4: The Chair Model (Episode 10),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:21:13,00:21:13,ES (Spain)
Casa Ryda,2024-02-07 18:52:00,00:21:32,,The Office (U.S.): Season 4: Dinner Party (Episode 9),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:21:47,00:21:47,ES (Spain)
Casa Ryda,2024-02-07 18:49:53,00:01:08,Autoplayed: user action: None; ,The Office (U.S.): Season 1 - CLM 7,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:08,00:01:08,ES (Spain)
Casa Ryda,2024-02-07 18:49:21,00:00:20,Autoplayed: user action: None; ,Season 1 Clip 2: Sálvese quien pueda,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:20,00:00:20,ES (Spain)
Casa Ryda,2024-02-07 18:48:52,00:00:24,Autoplayed: user action: None; ,Season 3 Moment of High Emotion Clip: Love Is Blind: Brazil,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:24,Not latest view,ES (Spain)
Casa Ryda,2024-02-07 18:04:33,00:33:59,,"Crazy, Stupid, Love.",,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:53:58,01:53:58,ES (Spain)
Casa Ryda,2024-02-06 20:21:51,01:19:59,,"Crazy, Stupid, Love.",,Netflix Chrome MAC (Cadmium) HTML 5,01:19:59,Not latest view,ES (Spain)
Casa Ryda,2024-02-06 20:21:42,00:00:07,Autoplayed: user action: None; ,"Crazy, Stupid, Love_hook_primary_16x9",HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,ES (Spain)
Casa Ryda,2024-02-06 17:04:23,00:00:06,Autoplayed: user action: None; ,Season 8 Cliffhanger Clip: Queer Eye,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-02-06 17:04:07,00:00:09,Autoplayed: user action: None; ,Despicable Me - CLM 12,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2024-02-06 17:01:34,00:02:18,,Queer Eye: Season 8: Protect the Nest (Episode 4),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:02:21,Not latest view,ES (Spain)
Casa Ryda,2024-02-06 16:53:18,00:08:12,,Queer Eye: Season 8: The Sweet Life (Episode 3),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:51:14,00:51:14,ES (Spain)
Casa Ryda,2024-02-06 16:52:40,00:00:12,Autoplayed: user action: None; ,Atypical (Trailer),TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,00:00:12,ES (Spain)
Casa Ryda,2024-02-05 17:01:14,00:00:04,Autoplayed: user action: None; ,Season 1 Main Character Clip: The Brothers Sun,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,ES (Spain)
Casa Ryda,2024-02-05 17:00:37,00:00:06,Autoplayed: user action: None; ,"House, M.D.: Season 1_hook_primary_16x9",HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,ES (Spain)
Casa Ryda,2024-02-04 21:04:51,00:15:37,,Orion and the Dark,,Netflix Chrome MAC (Cadmium) HTML 5,00:15:37,00:15:37,ES (Spain)
Casa Ryda,2024-02-04 21:04:08,00:00:32,Autoplayed: user action: None; ,Season 1 Part 2 Trailer: Fame After Fame,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:32,00:00:32,ES (Spain)
Casa Ryda,2024-02-04 21:03:37,00:00:23,Autoplayed: user action: None; ,Main Character Intro Clip: Orion and the Dark,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:23,00:00:23,ES (Spain)
Casa Ryda,2024-01-31 17:57:42,00:00:09,Autoplayed: user action: None; ,Season 1 Informative Clip: The Trust,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,00:00:09,ES (Spain)
Casa Ryda,2024-01-31 17:56:59,00:00:03,Autoplayed: user action: None; ,The Pianist,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:03,00:00:03,ES (Spain)
Casa Ryda,2024-01-31 17:56:10,00:00:11,Autoplayed: user action: None; ,El Conde,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:11,00:00:11,ES (Spain)
Casa Ryda,2024-01-31 17:53:21,00:00:44,,The After: Trailer,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:44,00:00:44,ES (Spain)
Casa Ryda,2024-01-31 17:52:55,00:00:21,Autoplayed: user action: None; ,The After,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:21,00:00:21,ES (Spain)
Casa Ryda,2024-01-31 17:52:31,00:00:10,Autoplayed: user action: None; ,American Symphony,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:10,00:00:10,ES (Spain)
Casa Ryda,2024-01-31 17:52:13,00:00:03,Autoplayed: user action: None; ,Maestro,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:03,00:00:03,ES (Spain)
Casa Ryda,2024-01-31 17:50:34,00:00:19,Autoplayed: user action: None; ,Season 1 Sensory Clip: Dinner Time Live With David Chang,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:19,Not latest view,ES (Spain)
Casa Ryda,2024-01-31 17:50:04,00:00:17,Autoplayed: user action: None; ,Trailer: The Greatest Night in Pop,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:17,00:00:17,ES (Spain)
Casa Ryda,2024-01-31 17:48:01,00:01:28,Autoplayed: user action: None; ,Season 1 Informative Clip: The Trust,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:01:28,Not latest view,ES (Spain)
